Date,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
19580604,25.45,21.47,15.7,540.7,286.28,138.7
19580605,25.39,21.43,15.72,541.11,286.59,138.01
19580606,25.42,21.43,15.74,541.88,286.02,139.18
19580609,25.55,21.47,15.8,542.93,286.69,139.4
19580610,25.56,21.42,15.72,542.58,286.35,139.21
19580611,25.43,21.39,15.66,541.76,285.45,138.56
19580612,25.35,21.45,15.66,541.61,285.95,139.3
19580613,25.47,21.56,15.71,544.81,287.57,139.43
19580616,25.6,21.71,15.83,548.49,288.63,140.77
19580617,25.67,21.78,15.9,551.01,289.34,141.36
19580618,25.69,21.78,15.96,552.84,289.88,141.5
19580619,25.64,21.77,15.9,550.54,288.87,141.4
19580620,25.4,21.6,15.77,543.77,286.07,139.15
19580623,25.47,21.66,15.84,547.38,286.91,140.16
19580624,25.36,21.62,15.8,545.08,286.12,139.76
19580625,25.31,21.59,15.8,542.47,286.16,138.87
19580626,25.4,21.65,15.85,543.64,286.59,139.79
19580627,25.69,21.75,15.92,546.25,287.95,140.81
19580630,25.73,21.86,16.01,547.54,288.91,141.23
19580701,23.38,21.63,15.82,522.35,305.37,143.46
19580702,23.35,21.64,15.8,523.1,305.39,143.59
19580703,23.4,21.68,15.83,523.5,305.78,143.56
19580707,23.59,21.74,15.94,525.72,306.25,144.26
19580708,23.55,21.8,15.97,527.28,307.25,144.65
19580709,23.34,21.77,15.87,524.63,305.39,143.97
19580710,23.23,21.7,15.79,522.9,304.62,142.88
19580711,23.37,21.75,15.81,525.28,305.96,143.68
19580714,23.4,21.89,15.95,528.74,307.54,145.3
19580715,23.19,21.72,15.76,522.72,305.24,143.2
19580716,23.24,21.71,15.76,522.64,306.25,144.37
19580717,23.33,21.81,15.83,523.92,306.71,144.78
19580718,23.48,21.96,15.96,527.42,309.2,146.92
19580721,23.39,21.96,16,529.7,310.4,147.53
19580722,23.6,22.13,16.13,536.6,313.5,149.15
19580723,23.71,22.16,16.16,537.8,313.62,148.95
19580724,23.75,22.26,16.25,537.75,313.59,148.71
19580725,23.95,22.44,16.39,540.7,314.79,150.33
19580728,24.07,22.64,16.57,544.8,316.13,152.06
19580729,24.32,22.78,16.7,546.2,317.19,153.65
19580730,24.31,22.8,16.71,544.51,316.11,152.68
19580731,24.46,22.91,16.9,546.28,317.12,154.28
19580801,24.35,22.92,16.93,545.9,316.67,154.05
19580804,24.46,23.05,17.09,550.54,318.37,155.43
19580805,24.57,23.25,17.27,555.17,322.21,157.77
19580806,24.43,23.09,17.11,552.45,320.69,156.13
19580807,24.23,22.94,16.97,550.11,318.52,154.96
19580808,24.4,23.18,17.18,553.78,320.47,157.07
19580811,24.53,23.3,17.25,557.44,321.27,157.81
19580812,24.58,23.31,17.28,558.66,322.69,158.4
19580813,24.49,23.21,17.08,553.34,320.36,157.14
19580814,24.55,23.24,17.19,554.36,320.93,157.99
19580815,24.66,23.31,17.28,555.61,321.65,158.28
19580818,24.57,23.16,17.12,551,318.61,155.92
19580819,24.49,23.05,17.02,547.52,317.5,154.93
19580820,24.49,23.1,17.1,547.87,318.5,155.45
19580821,24.63,23.15,17.15,548.12,318.72,156.36
19580822,24.85,23.29,17.25,551.76,320.19,157.34
19580825,25.04,23.31,17.35,552.83,320.58,158.17
19580826,25.08,23.37,17.35,553.08,321,158.43
19580827,25.15,23.48,17.38,554.87,322.22,159.35
19580828,25.28,23.56,17.45,554.44,322.51,159.37
19580829,25.16,23.44,17.37,551.83,320.65,157.96
19580902,25.34,23.55,17.51,552.49,321.86,158.81
19580903,25.72,23.64,17.65,555.04,323.4,159.94
19580904,25.85,23.68,17.69,557.25,324.62,160.19
19580905,25.82,23.67,17.66,556.73,323.63,159.5
19580908,25.83,23.67,17.63,556.23,322.12,159.23
19580909,26.04,23.79,17.71,558.11,323.63,159.9
19580910,26.07,23.87,17.83,561.61,324.87,160.19
19580911,26.01,23.79,17.77,560.3,323.58,159.79
19580912,26.14,23.88,17.88,564.44,325.33,161.13
19580915,26.12,23.84,17.85,563.07,324.29,160.95
19580916,26.29,23.94,18,567.82,327.08,163.98
19580917,26.21,23.98,18.08,571.5,329.34,164.99
19580918,26.09,23.97,18.07,571.18,328.95,164.76
19580919,26.01,23.95,18.09,568.01,327.91,164.65
19580922,26.26,24.13,18.36,570.83,330.43,167.59
19580923,26.36,24.06,18.35,568.34,328.99,167.18
19580924,26.52,24.19,18.45,571.91,331.65,168.16
19580925,26.58,24.17,18.56,574.19,332.77,169.48
19580926,26.33,24.1,18.48,572.22,331,168.96
19580929,26.58,24.17,18.58,573.66,331.25,169.53
19580930,26.64,24.38,18.57,577.91,332.38,170.69
19581001,26.64,24.45,18.61,579.67,334.39,171.02
19581002,26.53,24.35,18.47,580.73,333.48,170.3
19581003,26.59,24.46,18.56,583.18,333.93,170.8
19581006,26.63,24.58,18.65,585.46,335.24,172.23
19581007,26.7,24.73,18.73,588.5,337.43,173.36
19581008,26.74,24.77,18.71,592.68,338.04,173.84
19581009,26.66,24.78,18.66,593.88,338.21,173.3
19581010,26.74,24.84,18.75,593.41,338.96,173.74
19581013,27.03,24.98,18.89,596.49,341.42,175.27
19581014,27.22,25.08,18.94,598.86,342.68,175.46
19581015,27.05,24.82,18.65,594.95,340.52,172.35
19581016,27.06,24.56,18.41,587.49,336.94,169.83
19581017,27.39,24.64,18.55,591.78,339.31,173.07
19581020,27.94,24.91,18.81,597.22,342.1,175.11
19581021,28.12,24.93,18.84,595.04,341.5,174.92
19581022,27.98,24.88,18.84,595.33,341.03,174.15
19581023,27.92,24.87,18.88,592.59,340.82,173.73
19581024,27.97,24.86,18.95,590.2,341.15,175.26
19581027,28,24.81,18.95,588.06,341.1,175.7
19581028,27.86,24.69,18.77,583.74,338.65,173.82
19581029,28.04,24.79,18.96,585.56,340.21,175.78
19581030,28.56,25.03,19.25,592.51,343.14,178.77
19581031,28.71,25.08,19.16,594.64,342.78,178
19581103,28.7,25.16,19.09,596.25,342.9,177.66
19581105,28.66,25.16,19.05,599.16,343.79,178.5
19581106,29.15,25.32,19.2,605.16,346.45,180.99
19581107,29.22,25.43,19.2,609.95,347.83,181.18
19581110,29.14,25.45,19.17,608.19,347.55,181.15
19581111,29.3,25.56,19.3,610.78,350.67,183.12
19581112,29.6,25.74,19.46,616.03,352.61,185.27
19581113,29.7,25.76,19.5,617.7,352.46,184.43
19581114,29.72,25.72,19.5,615.39,350.94,183.84
19581117,29.96,25.91,19.64,618.76,352.26,184.53
19581118,30.22,25.97,19.66,620.06,352.87,185.78
19581119,30.21,26,19.61,619.18,352.18,185.06
19581120,30.36,26.08,19.67,620.29,352.34,185.08
19581121,30.6,26.08,19.67,621.12,351.9,184.99
19581124,30.53,25.99,19.56,614.51,349.36,183.5
19581125,29.79,25.38,19.05,598.9,341.3,178.44
19581126,29.75,25.29,19.02,595.25,338.63,177.95
19581128,30.31,25.81,19.49,606.27,344.3,181.84
19581201,30.82,26.15,19.86,612.78,349.39,184.98
19581202,31.03,26.27,19.9,615.26,351.01,185.34
19581203,31.05,26.23,19.76,613.22,348.89,183.79
19581204,31.02,26.26,19.79,614.24,349.55,183.37
19581205,30.87,26.38,19.85,614.18,350.63,183.03
19581208,30.94,26.38,19.85,613.86,349.2,183.29
19581209,30.86,26.4,19.87,615.19,350.09,183.03
19581210,31.03,26.45,19.88,618.39,351.98,184.3
19581211,31.39,26.64,20.02,626.67,354.76,186.7
19581212,31.28,26.6,19.99,625.32,353.56,186.06
19581215,31.26,26.65,20,624.15,353.17,185.98
19581216,31.34,26.6,20.01,625.76,354.34,186.74
19581217,31.47,26.61,20.04,627.49,355.87,187.38
19581218,31.52,26.67,20.1,627.32,364.55,187.93
19581219,31.53,26.71,20.09,628.9,366.91,188.77
19581222,31.33,26.63,20.06,628.99,365.18,187.47
19581223,31.05,26.45,19.93,625.51,362.48,185.94
19581224,30.97,26.36,19.92,621.83,360.73,185.65
19581229,31.31,26.66,20.18,629.89,365.46,189.2
19581230,31.49,26.79,20.32,635.65,369.11,189.92
19581231,31.57,26.82,20.4,638.45,370.44,190.36
19590102,32.12,27.5,20.84,652.04,384.59,192.06
19590105,32.16,27.63,21.04,653.97,386.52,193.75
19590106,32.11,27.69,21.1,655.68,388.3,194.7
19590107,32.13,27.72,21.1,653.56,389.41,194.43
19590108,31.92,27.56,20.84,643.89,386.78,192.37
19590109,32.24,27.76,21.14,648.58,391.97,195.71
19590112,32.55,27.97,21.35,652.6,395.34,197.4
19590113,32.7,28.11,21.42,653.44,395.48,197.57
19590114,32.69,28.14,21.43,649.89,393.31,197.81
19590115,32.87,28.28,21.56,651.94,393.56,199.72
19590116,32.96,28.45,21.75,654.13,394.4,201.83
19590119,32.91,28.49,21.81,654.81,393.94,201.95
19590120,33.11,28.55,21.89,653.53,393.06,201.88
19590121,33.39,28.64,21.96,654.62,392.96,202.09
19590122,33.51,28.85,22.07,658.8,394.7,202.62
19590123,33.27,28.81,21.94,657.51,394.64,201.09
19590126,33.27,28.94,22.04,657.49,395.78,201.54
19590127,33.31,28.94,21.9,653.64,395.1,199.56
19590128,33.35,28.88,21.9,653.83,394.9,199.33
19590129,32.99,28.59,21.6,646.72,390.68,196.93
19590130,33.16,28.74,21.73,646.76,391.24,197.46
19590202,34.21,28.93,21.96,647.75,394.62,199.54
19590203,34.16,28.94,21.8,646.05,392.87,198.55
19590204,34.18,29.01,21.88,646.61,392.89,199.87
19590205,34.06,28.94,21.78,643.42,392.45,199.39
19590206,33.87,28.87,21.69,640.12,391.72,198.77
19590209,33.59,28.71,21.6,634.73,389.45,197.22
19590210,33.15,28.38,21.25,625.92,384.11,193.96
19590211,33.68,28.69,21.61,634.89,388.63,197.44
19590212,33.78,28.83,21.71,634.46,389.26,198.33
19590213,33.74,28.77,21.72,629.98,387.79,197.59
19590216,34.07,28.94,21.96,635.21,390.71,199.21
19590217,34.3,29.08,22.11,636.14,391.78,200.63
19590218,34.33,29.08,22.12,633.19,390.83,200.81
19590219,34.65,29.23,22.28,635.3,392.76,202.56
19590220,34.79,29.46,22.48,642.36,394.94,204.45
19590224,34.82,29.58,22.62,648.82,397.99,205.19
19590225,34.78,29.7,22.65,647.86,398.42,204.85
19590226,34.65,29.67,22.49,645.14,397.79,203.65
19590227,34.98,29.8,22.5,646.64,398.89,203.92
19590302,34.97,29.85,22.46,647.46,400.2,203.37
19590303,35.15,29.96,22.49,652.14,401.33,203.51
19590304,35.23,29.99,22.65,658.28,404.66,204.94
19590305,35.06,30.01,22.69,659.76,404.56,204.81
19590306,35.07,30.09,22.77,661.24,404.96,205.16
19590309,34.96,30.08,22.7,659.74,402.92,203.09
19590310,35.18,30.16,22.75,659,402.87,203.65
19590311,35.32,30.28,22.85,660.39,404.46,204.57
19590312,35.54,30.39,22.94,660.75,405.56,206.32
19590313,35.57,30.56,23.09,663.48,407.51,207.93
19590316,35.68,30.63,23.23,663.43,408.67,208.37
19590317,35.43,30.31,22.97,656.24,404.54,206.05
19590318,36.07,30.62,23.22,661.62,407.53,208.77
19590319,36.22,30.7,23.27,660.43,406.86,208.69
19590320,36.17,30.66,23.29,659.56,406.3,208.57
19590323,36.3,30.73,23.27,660.8,406.15,208.12
19590324,35.89,30.37,22.98,654.84,402.73,205.13
19590325,35.82,30.44,23.04,656.33,403.14,205.56
19590326,35.93,30.51,23.03,655.97,401.88,204.91
19590330,35.88,30.47,23.03,655.39,400.97,204.58
19590331,35.65,30.32,22.9,650.92,399.01,203.5
19590401,35.37,30,22.83,651.08,398.93,202.16
19590402,35.33,30,22.83,653.68,400.87,202.48
19590403,35.51,30.15,23.07,656.53,403.66,205.69
19590406,35.82,30.41,23.18,662.17,406.29,207.27
19590407,35.85,30.54,23.18,663.56,407.29,207.33
19590408,35.82,30.5,23.19,662.41,406.76,207.42
19590409,35.63,30.44,23.1,658.76,404.89,206.67
19590410,35.65,30.43,23.13,658.72,404.45,207.32
19590413,35.65,30.54,23.24,659.5,405.07,208.09
19590414,35.72,30.53,23.3,662.74,405.77,208.5
19590415,35.88,30.62,23.39,666.37,407.98,209.98
19590416,36.07,30.75,23.52,669.68,409.01,210.88
19590417,36.02,30.76,23.58,674.16,412.83,211.44
19590420,36.04,30.91,23.57,680.55,416.15,211.82
19590421,35.97,30.93,23.5,683.72,417.24,212.23
19590422,36.11,30.94,23.39,683.49,416.45,211.17
19590423,36.06,30.93,23.25,679.94,412.81,209.6
19590424,36.26,30.92,23.22,678.32,411.41,210.02
19590427,36.64,31.12,23.4,683.37,412.71,209.75
19590428,36.74,31.17,23.42,686.76,413.12,210.58
19590429,36.7,31.08,23.29,684.37,411.81,209.94
19590430,36.82,31.08,23.42,681.7,410.43,209.91
19590501,36.65,31.26,23.37,681.02,409.2,209.66
19590504,36.84,31.38,23.51,681.88,409.31,210.5
19590505,36.78,31.43,23.51,682.74,408.5,210.41
19590506,36.94,31.4,23.46,684.66,408.06,210.56
19590507,37.1,31.39,23.38,683.46,406.51,209.56
19590508,36.57,30.91,22.98,675.62,400.95,206.31
19590511,37.03,31.24,23.32,680.63,403.69,209.47
19590512,36.94,31.38,23.36,682.77,405.88,210.35
19590513,36.78,31.26,23.4,684.29,405.16,210.62
19590514,36.83,31.35,23.52,687.87,406.73,212.81
19590515,36.79,31.53,23.69,692.98,409.59,214.48
19590518,36.71,31.52,23.65,690.63,408.26,212.96
19590519,36.51,31.42,23.59,690.32,408.04,213.53
19590520,36.45,31.42,23.58,691.9,409.34,213.23
19590521,36.43,31.32,23.53,688.91,408.29,212.46
19590522,36.44,31.34,23.6,688.78,408.44,214.6
