Date,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
19970529,123.12,188.28,183.13,7498.45,8076.57,5579.68
19970530,123.48,188.8,183.44,7489.42,8060.66,5541.4
19970602,124.44,189.81,185.08,7612.68,8089.54,5562.89
19970603,125.39,191.16,186.39,7589.48,8063.83,5555.05
19970604,125.69,191.47,186.12,7593.26,8096.86,5491.91
19970605,125.96,191.47,185.98,7556.29,8045.8,5470.13
19970606,126.56,192.64,186.98,7564.51,8079.77,5502.22
19970609,127.15,193.7,188.23,7669,8214.45,5582.51
19970610,127.33,194.29,188.69,7680.32,8262.34,5624.47
19970611,127.34,194.2,188.02,7713.43,8294.95,5612.5
19970612,127.22,194.93,187.85,7747.5,8350.48,5630.15
19970613,127.65,195.82,188.5,7883.36,8496.24,5672.07
19970616,128.51,196.77,189.35,7991.84,8586.43,5728.64
19970617,128.47,196.51,189.62,7981.81,8581.73,5750.91
19970618,128.51,196.86,190.35,7982.14,8558.17,5791.47
19970619,128.51,196.78,190.42,7937.76,8552.6,5759.17
19970620,129.41,198.39,192.15,8007.48,8637.6,5820.33
19970623,128.71,197.74,191.54,8002.06,8635.45,5823.91
19970624,128.17,196.97,190.38,7825.66,8449.31,5726.82
19970625,129.32,198.39,191.62,7958.75,8616.76,5814.06
19970626,129.04,197.7,190.94,7903.94,8537.47,5777.03
19970627,128.77,197.92,190.45,7864.31,8513.46,5738.97
19970630,129.89,198.97,191.54,7900.45,8561.98,5745.7
19970701,111.19,179.87,173.23,7079.55,7578.6,5492.66
19970702,111.2,179.84,172.49,7167.12,7622.12,5530.61
19970703,111.36,179.76,172.72,7224.06,7742.72,5623.12
19970707,111.82,180.1,173.47,7326.73,7844.21,5693.8
19970708,111.73,180.15,173.48,7279.65,7799.69,5700.52
19970709,112.11,180.66,174.65,7333.61,7866.34,5756.38
19970710,111.94,180.78,174.32,7244.91,7767.76,5724.96
19970711,112.33,181.63,175.1,7270.09,7820.4,5761.51
19970714,113.11,182.98,176.73,7281.08,7851.09,5795.12
19970715,113.57,183.59,177.62,7268.12,7850.19,5850.44
19970716,114.21,184.81,179.36,7306.71,7900.96,5915.61
19970717,114.96,186.36,180.65,7344.29,7954.87,6059.24
19970718,114.9,185.61,179.87,7360.56,7902.09,6011.58
19970721,114.44,185.19,178.78,7275.05,7789.49,5900.48
19970722,114.09,184.58,177.89,7261.27,7768.04,5863.02
19970723,114.68,185.5,179.38,7440.83,7929.84,5997.32
19970724,114.77,186.17,179.93,7442.49,7947.86,6034.29
19970725,115.11,186.55,180.35,7477.05,7973.41,6050.38
19970728,115.4,186.91,180.54,7462.06,7973.54,6036.13
19970729,115.58,187.23,180.8,7447.07,7970.04,6000.81
19970730,116.01,187.68,181.18,7491.93,8010.54,6038.89
19970731,116.88,189.2,182.37,7580.06,8112.39,6092.18
19970801,117.28,190.41,183.57,7611.41,8097.29,6124.73
19970804,116.71,190.65,183.49,7594.42,8040.08,6100.77
19970805,116.98,191.25,183.93,7619.52,8073.44,6122.5
19970806,117.53,192.4,185.61,7638.98,8074.74,6169.05
19970807,117.94,193.16,186.8,7703.37,8152.99,6210.21
19970808,118.09,193.37,186.6,7638.05,8088.62,6176.65
19970811,116.67,191.02,184.35,7512.66,7921.84,6069.54
19970812,116.77,190.66,183.72,7554.24,7955.01,6049.12
19970813,116.84,190.66,182.92,7485.86,7877.34,5982.46
19970814,116.84,190.72,183.06,7431.15,7845.99,5993.21
19970815,117.12,191.38,183.15,7461.71,7873,6009.78
19970818,116.32,190.13,181.9,7300.62,7672.26,5863.64
19970819,116.44,189.86,181.72,7357.33,7748.62,5920.21
19970820,117.59,191.53,184.34,7457.99,7827.43,6040.29
19970821,118.73,193.35,187,7544.47,7935.51,6135.23
19970822,118.43,192.61,186.17,7452.12,7843.16,6034.8
19970825,118.11,192.1,185.69,7453.2,7832.61,5997.1
19970826,118.86,193.54,187.08,7430.89,7820.55,5983.41
19970827,119.08,194.04,187.29,7398.67,7761.58,5935.37
19970828,119.79,195.74,188.44,7410.89,7775.22,5945.44
19970829,120.19,196.01,188.6,7339.41,7706.77,5888.09
19970902,121.13,196.87,190.15,7318.83,7771.29,5961.99
19970903,122.25,199.31,192.21,7534.79,8001.18,6129.85
19970904,122.38,199.83,192.36,7539.84,8012.04,6148.85
19970905,122.76,200.24,193.13,7539.26,8050.35,6175.9
19970908,123.76,201.21,195,7514.11,8047.48,6196.21
19970909,124.6,202.48,196.44,7529.01,8073.18,6217.25
19970910,125.4,203.3,197.55,7555.21,8090.72,6233.82
19970911,125.51,203.29,197.45,7461.37,7980.74,6141.66
19970912,125.71,202.9,197.1,7420.5,7903.14,6112.88
19970915,126.39,204.35,199,7507.84,8012.79,6178.96
19970916,126.51,204.82,199.27,7500.46,7989.1,6137.49
19970917,127.27,206.51,201.54,7662.79,8182.92,6308.29
19970918,127.3,207.22,202.17,7644.19,8168.22,6312.44
19970919,127.8,207.37,202.45,7657.85,8217.81,6329.73
19970922,127.93,207.64,203.25,7700.09,8232.34,6364.98
19970923,128.64,208.24,204.51,7793.07,8247.9,6394.18
19970924,128.75,209.01,204.88,7765.6,8210.55,6388.28
19970925,128.77,209.15,204.89,7719.05,8169.06,6326.08
19970926,128.97,208.93,204.75,7676.06,8114.63,6277.03
19970929,129.67,209.41,205.06,7746.69,8170.85,6310.51
19970930,130.07,210.47,206.13,7812.84,8230.27,6371.74
19971001,132.43,212.87,211.04,7760.17,8212.26,6379.54
19971002,132.5,212.82,210.91,7831.66,8293.24,6414.94
19971003,133.59,214.51,211.76,7858.24,8350.56,6468.25
19971006,134.03,215.46,213.1,7873.28,8396.86,6506.74
19971007,134.69,216.15,214.01,7936.04,8466.3,6538.02
19971008,135.14,217.35,215.17,8015.88,8535.76,6612
19971009,135.06,217.09,215.72,7950.99,8460.16,6586.94
19971010,135.64,217.49,216.2,7906.08,8431.63,6591.12
19971013,136.07,218.21,216.66,7884.23,8410.87,6560.38
19971014,136.64,218.86,217,7888.69,8426.59,6562.09
19971015,136.49,218.76,216.09,7891.69,8454.34,6551.33
19971016,136.28,218.09,215.42,7855.07,8433.09,6541.28
19971017,135.04,216.13,212.16,7767.74,8355.01,6470.11
19971020,132.95,212.81,208.12,7690.69,8262.18,6369.95
19971021,134.16,214.55,210.24,7776.53,8355.84,6443.72
19971022,135.6,216.33,212.58,7933.05,8480.52,6565.53
19971023,135.46,216.58,212.42,7922.19,8461.35,6526.22
19971024,133.4,213.17,207.7,7814.69,8299.76,6403.7
19971027,133.36,213,206.08,7754.7,8244.47,6330.32
19971028,125.5,202.36,191.36,7262.25,7741.91,5872.18
19971029,127.75,204.98,196.85,7561.64,8040.5,6187.12
19971030,129.48,207.07,199.63,7560.42,8050.75,6159.42
19971031,127.96,204.78,196.36,7439.04,7963.3,6035.12
19971103,129.3,207.49,200.37,7511.63,8038.09,6126.27
19971104,131.43,209.68,204.13,7685.42,8222.48,6292.67
19971105,131.48,210.09,204.41,7683.84,8243.67,6322.32
19971106,132.05,210.38,205.69,7694.33,8277.79,6342.4
19971107,131.83,209.87,204.55,7670.85,8242.85,6291.99
19971110,129.76,207.09,200.69,7592.35,8129.96,6217.1
19971111,129.91,207.5,200.13,7594.02,8089.58,6157.06
19971112,129.51,207.13,199.11,7625.02,8109.38,6145.9
19971113,126.98,203.4,194.09,7492.65,7970.5,6003.05
19971114,126.4,203.22,193.62,7553.02,8042.06,6081.24
19971117,127.22,205.11,195.83,7631.82,8136.84,6174.53
19971118,128.78,208.03,199.18,7733.24,8294.55,6317.15
19971119,128.15,207,197.36,7717.72,8229.7,6239.51
19971120,128.15,206.39,196.65,7759.68,8283,6281.95
19971121,128.97,207.84,198.54,7868.91,8395.1,6386.98
19971124,128.73,207.99,197.84,7914.55,8436.87,6380.61
19971125,126.94,205.55,194.17,7811.34,8297.16,6258.66
19971126,126.84,205.16,192.66,7877.47,8312.82,6292.33
19971128,127.15,205.89,193.23,7849.82,8310.67,6331.36
19971201,127.95,207.16,195.73,7871.47,8340.64,6394.41
19971202,128.96,209.39,196.86,8010.34,8539.85,6504.67
19971203,128.36,208.54,195.75,7983.37,8535.2,6466.16
19971204,128.63,208.9,195.94,8040.48,8578.18,6499.8
19971205,128.94,209.25,196.41,8062.78,8550.98,6482.57
19971208,129.58,210.12,197.83,8127.65,8639.06,6559.61
19971209,130.16,211.32,199.84,8121.68,8608.09,6585.99
19971210,128.95,210.25,198.02,8091.23,8566.82,6500.45
19971211,127.69,208.34,194.81,8057.5,8524.76,6421.05
19971212,125.77,205.06,190.36,7963.08,8408.04,6286.15
19971215,125.2,204.44,189.17,7962.06,8409.2,6236.93
19971216,124.97,204.08,187.68,8030.25,8495.6,6277.48
