,SMALL LoBETA,ME1 BETA2,ME1 BETA3,ME1 BETA4,SMALL HiBETA,ME2 BETA1,ME2 BETA2,ME2 BETA3,ME2 BETA4,ME2 BETA5,ME3 BETA1,ME3 BETA2,ME3 BETA3,ME3 BETA4,ME3 BETA5,ME4 BETA1,ME4 BETA2,ME4 BETA3,ME4 BETA4,ME4 BETA5,BIG LoBETA,ME5 BETA2,ME5 BETA3,ME5 BETA4,BIG HiBETA
198903,24.1047,31.68,29.6463,29.8638,25.9449,171.9438,173.4829,167.7744,168.5158,153.1183,465.2549,482.1829,496.1443,439.9051,423.2884,1287.4967,1271.4267,1256.1818,1280.3123,1250.5631,7324.301,6531.4975,6145.3672,5858.3424,3431.6251
198904,24.8687,32.2582,30.6831,31.1126,26.9126,173.4924,174.5337,171.6022,178.7723,156.9528,474.0828,486.8985,502.9427,448.1692,438.9826,1295.4296,1295.8205,1286.4395,1294.4489,1297.2423,7501.203,6626.7305,6330.5091,6087.818,3413.0687
198905,25.4819,33.4288,31.2524,31.3588,27.8108,181.2506,182.1934,177.6769,187.2393,163.6124,486.2485,507.1665,526.5319,472.9695,461.8259,1357.7214,1366.9854,1346.2529,1353.37,1370.8358,7810.9819,6988.3086,6667.9006,6381.3019,3546.0215
198906,25.7407,34.2017,32.0447,32.5327,29.0899,184.2667,186.463,182.1804,190.0491,172.2159,502.3286,527.1431,537.0373,496.2201,485.7001,1408.2662,1415.855,1385.2437,1407.7991,1468.6626,8082.217,7164.2658,6932.9862,6411.6251,3861.8233
198907,24.3444,30.378,31.4201,31.4268,25.2313,188.145,186.9169,195.0456,178.2088,183.5234,533.4461,519.4862,531.4854,490.6147,501.9541,1398.9578,1395.6478,1361.9505,1347.9836,1262.0838,7545.8841,7665.4933,7728.0527,4801.7568,4889.1043
198908,24.7563,31.1557,32.2412,32.8812,26.0884,191.9556,194.4324,200.7046,185.1077,195.1669,553.5477,540.3248,561.3842,510.6488,528.9857,1475.7313,1505.8777,1446.5321,1467.211,1337.5352,8030.1196,8337.2356,8602.5682,5316.2601,5439.7026
198909,25.325,31.8172,32.9629,33.4832,26.9763,195.2498,197.2825,204.0389,192.2674,205.696,556.5807,563.7822,578.6342,527.9357,544.533,1487.6193,1562.5291,1492.6231,1499.0781,1431.5502,7962.22,8459.6796,8765.8031,5445.0482,5526.6085
198910,25.7725,32.3708,32.4141,33.9712,27.7321,196.8337,198.6622,211.1188,192.4674,206.9487,561.427,551.8202,585.1644,518.6294,556.5465,1482.4573,1520.3952,1452.4818,1456.36,1459.6166,8018.8879,8454.2549,8668.6572,5430.5829,5537.8372
198911,25.1338,30.5735,30.3826,31.298,26.0811,191.9168,190.9756,203.143,178.1886,188.4328,548.3626,528.8657,551.1246,487.591,511.4641,1449.8016,1467.3085,1356.5561,1359.0322,1351.6969,8052.6105,8409.5924,8393.4538,5114.655,5392.5956
198912,25.2735,30.187,30.3729,30.9834,25.9531,194.9458,191.7357,203.2804,173.5069,195.9776,557.0222,531.2038,555.8488,501.344,517.1506,1480.3359,1497.0525,1356.5518,1379.272,1331.9959,8261.8514,8502.7604,8536.0153,5186.6487,5493.9792
199001,24.9486,29.5591,30.3157,31.0166,26.0215,192.9352,192.318,205.5948,174.222,194.3098,566.0109,536.3466,550.9871,505.761,517.5042,1541.3616,1511.9109,1363.1145,1403.9477,1332.9362,8731.6683,8675.9234,8698.1342,5101.431,5431.7404
199002,24.0062,27.5461,27.771,28.8559,24.5609,181.7418,176.098,184.6985,155.918,170.0793,526.0252,501.7742,504.6032,460.7867,457.9219,1444.2803,1391.3708,1228.7496,1316.7331,1200.6512,8144.1263,7985.7502,8092.145,4694.4515,5228.9318
199003,23.9484,27.9231,28.5612,30.1276,25.119,184.4284,179.1644,188.6808,163.5519,175.9807,531.0603,517.9924,516.0192,475.6306,472.9943,1447.0247,1414.4342,1238.7964,1349.4011,1240.1696,8110.1747,8073.1171,8170.5881,4756.1542,5485.7193
199004,24.2907,28.6956,29.1591,31.6848,27.0493,188.3627,183.1592,195.3439,172.7829,187.9637,532.9968,530.8259,530.5935,502.8109,502.8937,1458.9809,1465.5653,1270.9205,1416.8316,1281.6131,8128.5372,8286.007,8311.1139,4873.3294,5725.5873
199005,23.9497,27.5878,28.3492,29.9268,26.2267,180.6008,177.1874,188.5349,166.7731,181.8847,509.7585,504.5249,517.4455,490.5337,479.5345,1382.8476,1417.3117,1228.2624,1339.9243,1197.0336,7852.7944,8125.5395,8144.3439,4727.0421,5679.2129
199006,24.5612,29.03,29.8166,31.1264,28.5565,185.2033,184.4619,199.8098,180.7585,203.2776,528.4428,538.5185,552.9712,540.9761,535.628,1480.1857,1539.541,1326.8157,1463.9564,1360.9718,8393.4489,8864.2096,8874.4535,5226.1335,6586.9703
199007,21.3734,25.4078,29.6463,26.1864,25.5214,180.3318,185.5591,177.7865,185.0634,178.2564,506.3829,500.1292,488.8868,515.1466,467.152,1376.7996,1376.2923,1353.0115,1374.3315,1309.736,8301.607,9431.6058,7221.5868,6906.8959,5198.8062
199008,20.7722,24.5698,28.3272,25.1168,24.1829,174.8157,180.182,171.5101,175.024,169.1019,500.7026,487.6651,472.6554,487.101,434.5892,1385.7024,1361.4412,1309.2187,1297.5901,1249.9541,8518.1909,9364.0932,7144.6901,6709.0724,5037.7547
199009,18.8277,21.5935,24.9616,21.632,20.219,161.728,161.0541,151.3254,149.8889,139.266,462.965,428.3175,416.1872,424.4516,364.7916,1287.2336,1229.1617,1172.0409,1124.3998,1071.5456,8009.4727,8540.002,6442.5543,5931.2873,4428.7113
199010,17.8639,20.2442,22.5425,19.5115,17.9934,152.9338,148.5632,137.997,136.8233,119.5838,446.2662,393.7979,385.1034,377.3693,327.0096,1247.1395,1132.2676,1057.8425,1018.5436,942.1361,7915.241,8314.5135,5903.9153,5533.0461,4133.8704
199011,17.0291,19.0404,21.2011,18.1138,16.6916,145.2876,139.687,129.3875,127.9456,110.512,436.3929,372.5005,368.3009,353.7669,305.1153,1266.1855,1087.3768,1018.3293,971.7732,890.0002,8100.6776,8372.8186,5775.3864,5424.8299,4027.932
199012,17.2558,19.8987,21.9126,18.3819,17.5725,149.9805,146.8464,138.9036,139.8115,123.0696,454.1939,401.869,402.0741,392.1402,344.6303,1321.8941,1151.9068,1145.8481,1077.2607,1005.0794,8312.9998,8824.6398,6183.4142,5860.1443,4507.9622
199101,17.4712,20.0562,22.0596,18.9583,17.4498,155.1118,152.0848,144.3378,147.6932,130.7205,467.3688,412.0939,420.239,423.3436,366.4301,1361.0078,1182.9832,1199.7341,1136.7472,1048.8934,8383.2448,8948.3085,6384.2968,6059.0857,4658.3389
199102,18.1626,21.6493,24.2584,21.0416,19.9445,156.7127,158.0778,157.1249,162.1652,146.5971,470.7927,444.3652,451.8721,471.8187,403.3121,1362.9849,1246.0556,1275.1488,1255.7519,1158.5366,8255.3071,9171.3007,6791.4641,6664.9312,5149.0193
199103,19.928,24.1925,28.1042,23.7911,23.1861,170.6298,176.1574,174.9736,183.1505,162.2208,503.2277,484.1405,492.1626,509.7522,453.5691,1443.3486,1365.8667,1394.7838,1352.8646,1272.0854,8694.5987,9648.3961,7270.4237,7237.0221,5577.7875
199104,21.1204,26.205,30.3444,26.7071,26.2359,178.3433,188.6304,191.1314,194.2248,176.1832,512.3573,507.6029,509.3149,539.4026,502.0677,1473.3993,1405.505,1461.5338,1414.7312,1342.0497,8996.7988,9737.4386,7461.816,7438.0579,5822.9298
199105,21.4306,26.8432,30.6088,26.8573,26.8481,181.2894,191.8915,192.9227,191.7618,173.3715,519.759,516.4874,514.0281,543.9092,490.9763,1465.6687,1430.9801,1463.2727,1416.8487,1354.5932,9008.3302,9633.7802,7499.7266,7361.0217,5931.6584
199106,22.2383,27.7616,31.6759,28.405,27.9206,184.3085,198.1432,203.572,196.5235,186.5363,525.2025,538.1282,538.7555,569.1148,524.6501,1486.0555,1489.4168,1521.7051,1513.8577,1454.2456,8881.032,9948.1946,7921.6551,7791.6319,6284.2999
199107,17.0536,23.7347,25.4101,27.6877,24.8806,169.3417,170.1773,163.1435,168.1561,168.3972,486.9603,482.5112,491.467,485.0372,474.4071,1359.5284,1378.7369,1355.6294,1328.5107,1200.7608,9213.1676,10466.1987,6381.6987,5983.3972,4300.9753
199108,17.6484,24.4368,26.3443,28.8071,26.1727,171.9026,172.7867,168.6698,175.4544,176.305,499.7051,502.5169,510.3078,513.8522,514.6141,1391.1359,1429.2713,1422.0972,1394.5209,1305.5241,9523.5623,11016.2886,6612.4348,6441.7707,4480.7061
199109,17.7044,25.2334,26.9267,29.7837,27.5714,177.2892,175.7594,175.1425,180.2055,182.9736,508.8248,515.7297,531.267,535.6135,557.4463,1423.7647,1451.3819,1445.3626,1423.97,1343.8678,9611.718,11260.0604,6813.9012,6611.9165,4738.2776
199110,18.1119,25.5495,27.0508,30.5225,29.204,183.2006,175.0121,175.2711,184.6655,188.9405,526.7611,514.4733,535.2297,536.5877,558.3386,1457.8963,1415.5969,1428.9106,1417.4569,1379.8373,9794.4534,11003.7915,6667.4642,6457.3188,4513.8727
199111,18.9345,25.5732,27.8054,31.9389,31.3995,186.7769,175.2109,176.0886,187.5133,194.775,523.7017,524.4708,550.1457,557.2809,567.5734,1457.0286,1447.3625,1469.3209,1456.4339,1385.3608,10017.849,11174.3917,6759.9726,6407.1664,4493.0752
199112,18.8942,24.8109,27.1483,31.3938,30.5147,179.7758,174.7284,167.4593,173.3927,183.2368,522.0325,502.2446,515.8339,530.1302,529.8286,1434.0912,1400.8674,1403.6801,1378.5684,1307.8319,9706.2706,10770.1135,6371.5463,6145.0795,4319.3404
199201,19.4025,26.0275,29.1893,34.0767,34.3218,187.0212,184.8265,183.3752,191.7409,204.3579,549.938,541.222,582.4659,604.1815,635.5566,1491.644,1534.5684,1612.9358,1590.8474,1517.5561,10494.207,11989.0494,7359.8422,6982.7454,4873.3811
199202,21.1356,29.5337,33.6464,38.5307,41.1148,191.3507,194.3965,199.0807,203.0285,230.54,551.9825,559.0713,608.5961,645.104,678.358,1439.2276,1547.7447,1625.796,1621.2349,1620.7098,10017.8649,11604.8904,7288.0638,7021.0681,5213.7246
199203,22.0296,31.2808,35.8257,41.2265,42.9454,196.593,197.4882,206.172,211.4639,237.3515,553.3269,568.4282,623.4732,680.413,706.3193,1425.8866,1565.6538,1672.2472,1666.625,1680.5999,9835.5776,11589.316,7435.6227,7357.0054,5319.1549
199204,22.6794,31.1757,35.904,41.1824,42.0353,196.7498,194.0234,200.4291,205.9611,225.1787,550.8468,573.0987,599.1072,674.0516,686.0733,1399.6164,1536.2989,1656.1221,1654.3925,1632.2642,9666.8653,11366.7168,7236.0515,7325.2418,5302.9172
199205,22.4911,30.0161,34.7162,38.8783,39.3799,193.1384,191.0012,195.9271,199.0172,208.6609,553.1532,579.9922,591.559,660.407,655.2236,1413.7011,1556.6173,1695.5727,1670.3368,1610.9835,10172.7988,11712.2731,7373.1349,7336.9238,5126.5638
199206,23.0101,30.0508,35.1593,40.11,39.4005,196.9881,195.4502,200.6435,201.624,202.8865,566.5235,586.0838,584.1371,658.083,661.1168,1421.356,1570.229,1701.3674,1656.6891,1622.1942,10284.3078,11748.8007,7420.1839,7411.5753,4929.581
199207,22.1359,30.2862,31.0494,33.7844,32.044,189.3105,187.6295,178.2164,193.773,184.926,527.6813,546.3519,515.0136,558.7236,505.3436,1376.2315,1433.2074,1429.5594,1563.1716,1314.7368,9770.5045,10391.7949,8227.9765,5408.4809,4772.665
199208,22.9981,30.9457,32.1472,35.1282,33.1322,199.8283,189.1165,183.707,199.6664,191.7808,548.84,565.6371,532.6801,591.607,529.4432,1449.4339,1484.225,1477.9822,1608.1454,1399.1223,10183.6355,10804.8304,8490.676,5676.3039,4826.382
199209,23.0965,30.7132,31.1594,34.3021,31.5524,200.9765,187.5023,179.5002,194.0923,181.3703,553.6211,552.9975,513.5801,560.5426,502.3211,1451.8154,1461.2306,1436.0052,1532.562,1344.2154,10064.3294,10519.1898,8344.2222,5376.6108,4608.0451
199210,24.2125,31.8038,32.7797,35.2544,31.8486,205.6406,191.5725,185.6535,203.1696,189.1407,571.0514,571.286,523.3088,571.1832,516.195,1482.7722,1467.5969,1482.088,1569.5059,1380.3633,10110.3044,10463.4768,8552.6715,5600.8325,4734.1127
199211,24.754,32.2843,33.3481,36.6967,32.9288,205.1675,194.2106,185.7409,206.981,200.8614,570.4916,579.3851,532.1667,598.5382,557.5516,1477.077,1487.5205,1532.5507,1624.1548,1481.692,9896.9265,10591.9655,8542.66,5751.7562,4980.2025
199212,26.2105,34.0572,35.9034,40.4733,37.1152,207.1866,205.267,200.4288,223.1471,219.8917,579.57,611.6485,566.6505,640.9233,621.5087,1480.099,1528.5819,1607.1146,1726.85,1625.6809,9874.2961,10788.8497,9036.0149,6106.2043,5469.645
199301,27.9468,35.7323,37.9069,44.0697,38.8894,215.4749,212.2348,208.5521,236.3324,230.9508,601.3948,639.3147,590.7093,669.3541,652.9847,1541.3131,1567.3416,1651.021,1780.8111,1710.0832,9919.8067,10896.1972,9161.0631,6283.8455,5615.7854
199302,30.0982,38.1052,40.1741,46.2825,40.8949,221.6098,222.0895,215.9455,246.7711,236.9076,607.6208,653.7107,602.87,682.9184,668.6456,1575.2492,1586.2996,1703.2424,1814.9017,1773.082,9976.6542,10741.1055,9151.3937,6552.6949,5943.5336
199303,30.3954,37.9278,40.3678,45.0101,38.7682,229.7702,223.1466,213.4961,243.4053,225.3711,618.8512,663.8375,591.6996,669.5309,635.5884,1620.4673,1583.8845,1723.7017,1739.7278,1750.5543,10433.2205,10733.3008,9071.2855,6648.0143,5765.2594
199304,32.5511,40.5998,42.4561,47.0821,41.3559,242.058,232.1209,223.7171,255.3031,232.4384,653.311,685.2477,619.3422,710.0557,666.1089,1683.8748,1639.3514,1805.6631,1772.8277,1875.1773,10641.9843,10824.4253,9295.7237,6901.306,6092.5023
199305,32.8033,39.5042,41.3879,46.149,39.9227,243.3124,226.3723,214.2024,248.7157,223.3627,643.6512,664.3042,599.6179,693.4083,638.1318,1675.4361,1563.1621,1745.2952,1744.4884,1789.9783,10447.5066,10708.1041,8810.9585,6645.691,5798.7583
199306,33.6616,39.7863,42.7839,48.8656,42.7576,243.2382,231.5042,217.9746,261.2609,241.2969,648.6432,680.2388,625.7261,721.3983,701.5925,1705.497,1588.7239,1790.4391,1823.1156,1920.3179,10464.1152,10888.7169,9164.3573,6981.3714,5925.5622
199307,30.8376,38.9348,43.0123,46.1779,42.4441,241.3465,241.4309,243.0163,238.6439,250.646,670.1566,647.7904,635.6872,674.2236,634.7126,1657.8516,1738.3162,1641.2149,1728.6126,1689.5068,10943.178,10710.0533,8515.2039,7301.962,6117.299
199308,31.5416,40.1178,43.8966,47.9166,42.6695,249.643,246.0373,242.7564,245.2902,253.322,675.3222,653.4216,635.1701,714.6758,635.9036,1693.0305,1722.8977,1628.5953,1726.27,1674.7451,10980.9848,10555.9356,8414.481,7158.1533,6126.5059
199309,32.9038,41.8656,45.7895,49.5738,44.6858,260.8492,251.7016,253.5512,255.843,263.5452,708.5768,665.4104,661.702,736.315,681.2241,1772.664,1794.6205,1663.3173,1807.4263,1796.1935,11384.6915,10858.414,8620.9442,7504.9812,6367.0106
199310,33.9965,43.6752,48.1063,51.5186,48.3441,267.6427,259.0034,266.5857,264.521,276.6496,718.8284,675.0898,679.1117,743.9455,706.2122,1755.7552,1768.8088,1690.6329,1823.4748,1866.8334,11344.8384,10634.8211,8473.2081,7634.7084,6636.1454
199311,35.1744,46.0097,49.6476,53.2973,51.8594,266.6577,264.2408,269.7676,269.3756,289.7214,696.9289,680.9898,694.1039,755.6568,712.8527,1732.3695,1801.4977,1714.5588,1865.522,1838.8036,11346.6226,10992.1492,8679.6416,7731.0548,6378.7493
199312,33.8836,44.232,47.9712,52.6086,51.2729,251.0008,252.9595,265.8557,262.7683,281.7735,643.2464,663.6911,687.3434,758.4247,705.3303,1636.7954,1785.6007,1676.9622,1844.7234,1803.6827,10946.807,11111.4196,8717.986,7549.1674,6252.0457
199401,34.4302,45.6796,49.5319,54.4092,52.5674,260.2958,259.7978,278.7,279.202,290.0799,651.7067,695.639,720.5567,805.3661,744.2288,1712.0624,1847.8916,1740.4867,1948.8334,1876.7725,10976.3166,11222.9256,8801.5456,7712.9183,6394.9448
199402,35.9576,48.2438,52.2616,57.3293,55.7724,263.5093,264.3908,288.0403,282.5112,304.0091,659.2237,701.6391,752.1502,836.1922,771.4045,1728.3817,1896.7047,1799.8717,1995.3454,1954.5551,11109.3972,11526.3555,9100.0248,8074.9496,6987.6671
199403,35.8264,48.3127,52.2073,56.8983,55.9296,258.6295,264.1437,282.6346,284.1062,303.9137,641.7031,701.707,759.4019,941.7489,779.8356,1653.6732,1863.9519,1774.207,1987.8854,1964.352,10584.3035,11084.5974,9023.1399,7871.9579,6710.0752
199404,34.9421,46.7148,50.0957,55.4784,54.1365,249.1174,254.8992,273.9976,263.8833,289.5779,626.2206,676.52,721.8889,885.3844,739.5823,1574.9621,1767.272,1673.921,1894.8959,1913.7834,10265.1621,10510.7333,8638.1634,7529.9037,6441.5623
199405,34.738,46.9675,50.4224,55.1508,52.8005,250.6048,260.5826,278.2445,266.0627,294.5893,640.7945,686.2158,727.8285,894.2044,731.3919,1619.1569,1772.2424,1691.2212,1873.4009,1930.7452,10354.1848,10782.1024,8635.6672,7370.4291,6578.6623
199406,35.0275,48.0295,50.8387,54.8798,52.3339,252.2019,262.9649,275.9216,261.6798,287.8552,623.7861,682.9677,720.3739,884.377,732.9031,1562.2985,1792.2659,1687.6277,1888.7997,1906.2784,10315.6608,11019.3045,8716.9653,7517.777,6865.7971
199407,36.208,41.571,49.4732,48.2351,46.9332,245.7775,243.9518,240.0629,249.6074,239.767,632.5981,615.7289,597.3879,610.5571,586.4858,1563.6962,1528.3744,1545.8802,1466.9149,1563.496,10892.4557,10623.7272,7285.0268,6182.0855,6641.3514
199408,36.3344,42.0754,49.6904,49.0335,47.8082,247.5365,245.9106,246.5314,255.2064,247.4325,646.6842,630.1903,613.4242,623.0797,613.7872,1604.4584,1591.4364,1584.9844,1506.7959,1637.7799,11185.2676,11050.5758,7503.1108,6470.9521,6829.1728
199409,36.6934,43.429,50.9363,50.8105,50.5801,252.0786,258.8755,257.7563,268.3739,272.0564,651.3664,655.2489,647.3941,673.578,671.484,1614.9595,1646.1051,1661.0847,1618.7092,1766.9386,11359.9971,11697.4673,7852.673,6688.1462,7495.373
199410,37.7883,44.6246,52.3062,51.1586,52.229,257.3273,257.208,255.8095,266.4646,270.9952,645.0291,659.1414,639.6072,666.9549,670.3774,1588.278,1612.9341,1634.1635,1584.9818,1721.6725,11325.3602,11588.4921,7519.7921,6558.7471,7069.084
199411,37.8453,44.7932,52.7767,52.0802,52.1651,254.509,255.2683,257.3494,262.8056,270.6228,647.5372,660.1797,644.3437,661.9441,674.2629,1621.5545,1650.8622,1615.1952,1588.5535,1757.4028,11629.1141,11742.1235,7667.3031,6689.8431,7379.0065
199412,36.7538,43.6572,51.039,50.303,50.8459,243.8252,244.2725,248.0033,257.4553,259.3569,610.6189,629.1102,627.5954,632.9763,643.65,1558.9188,1583.784,1537.0033,1529.4574,1703.9175,11178.767,11487.6148,7293.6972,6506.6319,6919.1609
199501,37.1106,44.0781,50.6834,50.419,50.9191,249.079,249.529,255.5199,261.1783,264.8266,621.5765,648.8563,647.3843,665.433,655.5449,1566.8364,1609.086,1563.0341,1538.7517,1767.1926,11258.7032,11737.5322,7412.8182,6518.3975,6850.9196
199502,36.7245,45.3872,52.1644,51.8805,52.7133,245.2715,248.3479,254.8251,257.9035,262.1282,621.4105,644.9523,646.1309,662.7404,653.0065,1598.2788,1627.1955,1578.4312,1568.5524,1777.1935,11669.5153,11983.6243,7584.1891,6760.3183,7095.0423
199503,37.4028,46.3674,53.926,53.8482,54.5668,251.6929,256.3049,262.9798,267.2714,274.3193,647.2432,675.3065,684.359,697.5486,695.9415,1643.8849,1673.6163,1656.0259,1663.8854,1893.3181,11863.7715,12390.7855,7888.9888,7159.5639,7603.7473
199504,38.406,47.7368,55.2113,54.5879,55.7534,259.638,264.2061,273.1832,273.7333,281.2873,661.1142,698.9771,697.5076,708.3032,725.6284,1655.3688,1711.6588,1720.6129,1710.3435,1945.635,12184.9706,12936.8385,8104.4426,7370.3793,7703.2093
199505,39.7116,48.971,56.7647,56.9894,58.7493,263.6048,270.4067,282.5458,284.5634,287.7278,675.7286,719.3858,720.9136,717.0625,719.7745,1697.4823,1740.993,1759.0646,1747.8345,1962.5627,12621.2032,13178.7543,8200.5998,7593.2402,8006.7373
199506,40.1089,50.5413,57.5866,59.0322,60.8015,270.6177,276.25,285.0162,293.7907,294.4855,683.7033,728.5723,726.7126,723.923,733.9813,1749.052,1777.0073,1802.3194,1765.922,2035.2732,12898.0788,13781.1216,8479.8697,7977.2475,8453.1939
199507,39.8135,48.2752,56.0112,51.5443,48.5904,255.4933,272.7459,280.9583,270.8678,260.658,671.4626,670.367,651.2826,664.3816,657.5843,1717.86,1750.5829,1794.7915,1670.5091,1697.7845,12932.8261,12120.2876,10556.4434,7503.1118,8168.7113
199508,41.5135,50.4905,58.5224,54.4645,52.6239,273.7632,289.6511,297.2302,291.7583,280.1928,695.0871,691.7875,689.202,711.6764,719.9653,1707.7994,1796.3458,1875.8258,1787.9071,1874.3323,13320.9637,12401.0168,10900.9746,7718.8458,8682.3799
199509,43.5351,52.734,61.4764,57.1703,56.1198,280.4787,294.1029,304.091,298.9639,284.7061,717.4541,708.4103,704.9278,718.4954,730.98,1710.9636,1843.8444,1907.8976,1821.7128,1919.8574,13323.1577,12387.8185,10824.5035,7808.9389,8902.5226
199510,45.3213,55.1688,62.9382,59.1603,59.599,290.0689,301.6875,311.5395,310.4185,296.5387,745.5017,723.7054,730.6325,731.1305,752.0009,1766.9912,1871.4578,1947.7408,1882.6598,1978.7145,13924.3162,13093.4715,11178.0279,8265.8789,9226.3262
199511,44.3701,53.3028,60.0522,57.1358,55.5843,270.9731,287.072,293.726,295.1218,271.6128,727.2619,704.0148,711.3503,700.4636,719.5239,1754.9454,1829.9986,1909.2996,1819.2073,1922.8082,14108.3367,13172.9679,11077.2455,8094.3512,9287.8991
199512,45.2886,54.1307,61.9384,58.1644,56.2666,282.0246,302.1488,306.7524,310.0124,286.4462,757.693,733.2557,741.4208,733.2325,758.3008,1823.3756,1927.9068,2013.4285,1912.2947,1966.6171,14490.6694,13901.2485,11675.879,8451.2539,9576.3786
199601,46.8305,55.6748,62.6489,59.5529,60.0785,294.3772,312.3476,312.6102,318.5331,301.6613,796.4591,768.6136,758.8462,751.4001,763.183,1887.328,1951.0531,2025.3012,1954.8891,1909.6827,15052.3278,14334.2862,11671.7118,8462.9048,9425.7833
199602,47.5312,56.0209,62.7926,59.5537,61.2361,298.5481,305.5825,310.2857,321.5441,302.687,798.6184,762.513,760.4963,744.2503,765.8896,1900.0599,1965.9152,2086.2322,2019.7884,1933.9482,15467.8898,14996.0358,12164.5004,8986.0298,9750.8467
199603,48.8779,57.9819,64.2713,61.4311,64.114,303.0294,312.214,319.6067,336.2638,311.4923,802.8,765.3992,776.8326,773.4301,811.9643,1895.6987,1999.4395,2122.9434,2067.5054,2020.4492,15234.3618,15116.6792,12554.8112,9170.3859,10290.7122
199604,51.1154,60.5526,66.6555,63.1369,66.6194,309.6905,316.9049,329.15,341.6188,324.4762,836.809,777.9045,814.9163,794.455,821.4938,1913.988,2057.6613,2173.4016,2105.2811,2020.2097,15133.4311,15150.2927,12912.2787,9311.5229,10173.2616
199605,54.098,63.7408,70.6325,69.3164,73.8161,318.5885,331.6019,347.2855,359.8171,358.1362,860.646,787.7886,846.3115,840.3166,854.3439,1951.5563,2095.3375,2217.8531,2170.1897,2156.0321,15280.599,15132.2783,13092.6551,9516.239,11055.8377
199606,57.1771,67.8959,76.2208,74.8296,80.7386,326.9916,346.2388,360.9643,382.3508,389.8966,874.8321,787.5017,862.8261,862.1878,909.0766,1963.5361,2109.7262,2226.0295,2202.5303,2236.7523,15341.5065,15660.5242,13550.5415,9695.1602,11310.5037
199607,51.6067,62.1927,63.6567,64.3421,61.3348,329.6529,343.8064,326.3435,326.9587,323.329,793.2182,819.6391,804.3382,788.9517,770.3072,1944.2618,2056.6554,2014.3183,2037.4931,1992.3424,12608.7122,14498.6441,12856.4807,12534.9138,9963
